orderID,customerName,costTotal,employeeID,orderDateTime
12666,Customer_12666,24.57,1,2025-03-19 11:05:00
12667,Customer_12667,23.87,8,2025-03-19 10:25:00
12668,Customer_12668,19.47,3,2025-03-19 16:12:00
12669,Customer_12669,20.58,8,2025-03-19 18:25:00
12670,Customer_12670,19.6,4,2025-03-19 18:45:00
12671,Customer_12671,14.51,4,2025-03-19 11:53:00
12672,Customer_12672,16.4,3,2025-03-19 15:59:00
12673,Customer_12673,28.53,3,2025-03-19 21:20:00
12674,Customer_12674,9.82,6,2025-03-19 16:16:00
12675,Customer_12675,7.38,6,2025-03-19 12:46:00
12676,Customer_12676,5.67,8,2025-03-19 14:45:00
12677,Customer_12677,35.9,7,2025-03-19 20:29:00
12678,Customer_12678,28.94,1,2025-03-19 15:17:00
12679,Customer_12679,18.52,1,2025-03-19 11:34:00
12680,Customer_12680,6.18,6,2025-03-19 13:08:00
12681,Customer_12681,17.56,6,2025-03-19 16:10:00
12682,Customer_12682,21.04,4,2025-03-19 21:59:00
12683,Customer_12683,27.47,3,2025-03-19 18:47:00
12684,Customer_12684,17.7,4,2025-03-19 14:23:00
12685,Customer_12685,20.29,7,2025-03-19 10:44:00
12686,Customer_12686,9.92,6,2025-03-19 18:39:00
12687,Customer_12687,38.82,3,2025-03-19 18:12:00
12688,Customer_12688,28.62,2,2025-03-19 16:05:00
12689,Customer_12689,21.1,4,2025-03-19 16:35:00
12690,Customer_12690,14.22,2,2025-03-19 15:53:00
12691,Customer_12691,11.99,6,2025-03-19 13:27:00
12692,Customer_12692,5.16,8,2025-03-19 15:28:00
12693,Customer_12693,25.24,6,2025-03-19 17:00:00
12694,Customer_12694,18.6,6,2025-03-19 10:14:00
12695,Customer_12695,24.53,7,2025-03-19 21:36:00
12696,Customer_12696,7.35,8,2025-03-19 20:20:00
12697,Customer_12697,26.76,8,2025-03-19 14:11:00
12698,Customer_12698,9.92,8,2025-03-19 11:56:00
12699,Customer_12699,20.33,6,2025-03-19 18:47:00
12700,Customer_12700,5.23,7,2025-03-19 10:04:00
12701,Customer_12701,25.72,6,2025-03-19 14:39:00
12702,Customer_12702,25.93,2,2025-03-19 14:37:00
12703,Customer_12703,26.38,5,2025-03-19 16:26:00
12704,Customer_12704,7.38,6,2025-03-19 13:19:00
12705,Customer_12705,26.71,5,2025-03-19 15:06:00
12706,Customer_12706,43.22,4,2025-03-19 17:09:00
12707,Customer_12707,16.95,7,2025-03-19 21:31:00
12708,Customer_12708,19.74,7,2025-03-19 19:18:00
12709,Customer_12709,9.76,3,2025-03-19 15:34:00
12710,Customer_12710,31.94,4,2025-03-19 11:33:00
12711,Customer_12711,13.96,3,2025-03-19 10:26:00
12712,Customer_12712,26.05,7,2025-03-19 14:12:00
12713,Customer_12713,14.29,8,2025-03-19 14:28:00
12714,Customer_12714,16.05,2,2025-03-19 10:58:00
12715,Customer_12715,16.54,5,2025-03-19 17:44:00
12716,Customer_12716,12.35,4,2025-03-19 19:32:00
12717,Customer_12717,23.21,1,2025-03-19 14:58:00
12718,Customer_12718,13.68,7,2025-03-19 14:13:00
12719,Customer_12719,21.32,8,2025-03-19 12:44:00
12720,Customer_12720,38.2,7,2025-03-19 11:19:00
12721,Customer_12721,5.16,7,2025-03-19 13:26:00
12722,Customer_12722,24.44,4,2025-03-19 21:34:00
12723,Customer_12723,19.39,8,2025-03-19 21:54:00
12724,Customer_12724,27.77,8,2025-03-19 10:29:00
12725,Customer_12725,24.82,7,2025-03-19 17:26:00
12726,Customer_12726,26.98,1,2025-03-19 15:47:00
12727,Customer_12727,18.21,3,2025-03-19 18:45:00
12728,Customer_12728,20.5,7,2025-03-19 21:25:00
12729,Customer_12729,33.22,7,2025-03-19 11:47:00
12730,Customer_12730,12.64,6,2025-03-19 16:00:00
12731,Customer_12731,14.22,5,2025-03-19 19:46:00
12732,Customer_12732,5.94,4,2025-03-19 17:02:00
12733,Customer_12733,5.21,2,2025-03-19 10:02:00
12734,Customer_12734,17.28,6,2025-03-19 10:59:00
12735,Customer_12735,10.79,6,2025-03-19 15:49:00
12736,Customer_12736,35.55,4,2025-03-19 13:35:00
12737,Customer_12737,25.25,5,2025-03-19 20:14:00
12738,Customer_12738,37.8,7,2025-03-19 21:59:00
12739,Customer_12739,10.62,8,2025-03-19 12:44:00
12740,Customer_12740,20.6,6,2025-03-19 19:50:00
12741,Customer_12741,28.4,1,2025-03-20 17:33:00
12742,Customer_12742,17.97,8,2025-03-20 17:47:00
12743,Customer_12743,5.38,2,2025-03-20 17:32:00
12744,Customer_12744,7.36,5,2025-03-20 15:22:00
12745,Customer_12745,27.5,2,2025-03-20 16:38:00
12746,Customer_12746,23.71,1,2025-03-20 19:00:00
12747,Customer_12747,26.54,7,2025-03-20 20:08:00
12748,Customer_12748,14.81,5,2025-03-20 11:00:00
12749,Customer_12749,5.94,7,2025-03-20 10:08:00
12750,Customer_12750,20.7,6,2025-03-20 10:30:00
12751,Customer_12751,15.9,1,2025-03-20 21:14:00
12752,Customer_12752,25.02,2,2025-03-20 16:53:00
12753,Customer_12753,6.83,2,2025-03-20 13:16:00
12754,Customer_12754,7.43,1,2025-03-20 16:38:00
12755,Customer_12755,13.16,2,2025-03-20 17:10:00
12756,Customer_12756,23.78,7,2025-03-20 21:34:00
12757,Customer_12757,35.26,2,2025-03-20 11:50:00
12758,Customer_12758,24.62,7,2025-03-20 12:55:00
12759,Customer_12759,9.96,5,2025-03-20 20:19:00
12760,Customer_12760,30.86,2,2025-03-20 10:31:00
12761,Customer_12761,5.38,8,2025-03-20 13:55:00
12762,Customer_12762,26.21,8,2025-03-20 11:06:00
12763,Customer_12763,25.44,8,2025-03-20 10:06:00
12764,Customer_12764,34.94,1,2025-03-20 16:50:00
12765,Customer_12765,12.14,5,2025-03-20 16:32:00
12766,Customer_12766,7.35,8,2025-03-20 14:40:00
12767,Customer_12767,29.43,6,2025-03-20 10:45:00
12768,Customer_12768,30.58,2,2025-03-20 18:38:00
12769,Customer_12769,20.24,5,2025-03-20 16:36:00
12770,Customer_12770,17.35,1,2025-03-20 20:47:00
12771,Customer_12771,22.73,3,2025-03-20 21:57:00
12772,Customer_12772,6.97,7,2025-03-20 21:18:00
12773,Customer_12773,10.26,2,2025-03-20 15:33:00
12774,Customer_12774,26.01,4,2025-03-20 10:20:00
12775,Customer_12775,7.63,1,2025-03-20 11:28:00
12776,Customer_12776,14.36,6,2025-03-20 13:42:00
12777,Customer_12777,12.86,8,2025-03-20 15:43:00
12778,Customer_12778,28.34,8,2025-03-20 12:32:00
12779,Customer_12779,20.79,3,2025-03-20 17:03:00
12780,Customer_12780,23.22,2,2025-03-20 10:42:00
12781,Customer_12781,26.44,1,2025-03-20 11:06:00
12782,Customer_12782,22.87,8,2025-03-20 18:47:00
12783,Customer_12783,15.05,2,2025-03-20 21:56:00
12784,Customer_12784,21.42,3,2025-03-20 12:34:00
12785,Customer_12785,21.96,2,2025-03-20 17:08:00
12786,Customer_12786,11.5,2,2025-03-20 21:11:00
12787,Customer_12787,23.26,2,2025-03-20 12:00:00
12788,Customer_12788,40.1,2,2025-03-20 14:39:00
12789,Customer_12789,15.49,2,2025-03-20 18:27:00
12790,Customer_12790,19.83,1,2025-03-20 11:46:00
12791,Customer_12791,28.82,4,2025-03-20 15:26:00
12792,Customer_12792,5.21,3,2025-03-20 12:24:00
12793,Customer_12793,17.89,8,2025-03-20 15:15:00
12794,Customer_12794,5.21,5,2025-03-20 17:36:00
12795,Customer_12795,25.6,4,2025-03-20 10:48:00
12796,Customer_12796,21.72,3,2025-03-20 21:22:00
12797,Customer_12797,29.84,8,2025-03-20 20:01:00
12798,Customer_12798,11.5,8,2025-03-20 11:07:00
12799,Customer_12799,14.74,4,2025-03-20 10:36:00
12800,Customer_12800,9.82,6,2025-03-20 11:48:00
12801,Customer_12801,29.88,8,2025-03-20 11:33:00
12802,Customer_12802,7.38,4,2025-03-20 18:02:00
12803,Customer_12803,6.32,3,2025-03-20 11:45:00
12804,Customer_12804,4.88,5,2025-03-20 14:07:00
12805,Customer_12805,7.13,6,2025-03-20 13:42:00
12806,Customer_12806,7.23,2,2025-03-20 17:44:00
12807,Customer_12807,23.13,7,2025-03-20 21:31:00
12808,Customer_12808,23.68,7,2025-03-20 11:54:00
12809,Customer_12809,30.14,6,2025-03-20 21:51:00
12810,Customer_12810,21.31,7,2025-03-20 19:37:00
12811,Customer_12811,25.68,5,2025-03-20 18:20:00
12812,Customer_12812,10.88,8,2025-03-20 19:15:00
12813,Customer_12813,5.23,2,2025-03-20 14:04:00
12814,Customer_12814,28.62,3,2025-03-20 11:19:00
12815,Customer_12815,13.16,6,2025-03-20 19:22:00
12816,Customer_12816,14.76,6,2025-03-20 10:09:00
12817,Customer_12817,10.26,6,2025-03-20 11:39:00
12818,Customer_12818,10.26,2,2025-03-20 20:17:00
12819,Customer_12819,11.38,5,2025-03-20 10:48:00
12820,Customer_12820,25.05,6,2025-03-20 20:01:00
12821,Customer_12821,18.12,8,2025-03-20 15:59:00
12822,Customer_12822,18.25,5,2025-03-20 11:34:00
12823,Customer_12823,32.1,8,2025-03-20 21:26:00
12824,Customer_12824,11.38,3,2025-03-20 16:23:00
12825,Customer_12825,38.12,4,2025-03-20 17:14:00
12826,Customer_12826,20.94,8,2025-03-20 17:17:00
12827,Customer_12827,10.11,8,2025-03-20 12:09:00
12828,Customer_12828,17.34,4,2025-03-20 15:31:00
12829,Customer_12829,29.25,4,2025-03-20 20:57:00
12830,Customer_12830,6.83,8,2025-03-20 12:42:00
12831,Customer_12831,31.2,2,2025-03-20 10:30:00
12832,Customer_12832,18.48,7,2025-03-20 21:52:00
12833,Customer_12833,17.01,4,2025-03-20 21:30:00
12834,Customer_12834,9.76,5,2025-03-20 17:07:00
12835,Customer_12835,12.66,8,2025-03-20 15:56:00
12836,Customer_12836,31.88,6,2025-03-20 21:21:00
12837,Customer_12837,34.74,3,2025-03-20 14:58:00
12838,Customer_12838,11.38,4,2025-03-20 16:23:00
12839,Customer_12839,31.25,1,2025-03-20 21:33:00
12840,Customer_12840,16.44,2,2025-03-20 10:29:00
12841,Customer_12841,5.38,6,2025-03-20 18:56:00
12842,Customer_12842,27.73,4,2025-03-20 10:19:00
12843,Customer_12843,30.5,8,2025-03-20 11:35:00
12844,Customer_12844,28.35,5,2025-03-20 12:16:00
12845,Customer_12845,38.28,2,2025-03-20 21:01:00
12846,Customer_12846,22.62,3,2025-03-20 21:46:00
12847,Customer_12847,15.09,3,2025-03-20 20:47:00
12848,Customer_12848,16.75,8,2025-03-20 21:28:00
12849,Customer_12849,21.72,1,2025-03-20 12:12:00
12850,Customer_12850,33.25,4,2025-03-20 14:24:00
12851,Customer_12851,14.98,7,2025-03-20 16:11:00
12852,Customer_12852,36.82,4,2025-03-20 16:36:00
12853,Customer_12853,20.37,7,2025-03-20 15:30:00
12854,Customer_12854,9.82,7,2025-03-20 17:11:00
12855,Customer_12855,28.23,7,2025-03-20 17:44:00
12856,Customer_12856,17.35,8,2025-03-20 10:39:00
12857,Customer_12857,11.53,2,2025-03-20 19:17:00
12858,Customer_12858,6.18,2,2025-03-20 14:50:00
12859,Customer_12859,6.13,5,2025-03-20 18:41:00
12860,Customer_12860,12.86,2,2025-03-20 10:11:00
12861,Customer_12861,20.73,6,2025-03-20 11:38:00
12862,Customer_12862,7.43,6,2025-03-20 10:06:00
12863,Customer_12863,7.23,4,2025-03-20 12:17:00
12864,Customer_12864,12.18,5,2025-03-20 20:56:00
12865,Customer_12865,17.52,7,2025-03-20 18:28:00
12866,Customer_12866,14.2,4,2025-03-20 14:59:00
12867,Customer_12867,15.85,5,2025-03-20 20:58:00
12868,Customer_12868,17.02,2,2025-03-20 17:27:00
12869,Customer_12869,26.82,4,2025-03-20 18:17:00
12870,Customer_12870,31.33,3,2025-03-20 16:56:00
12871,Customer_12871,33.03,8,2025-03-20 13:19:00
12872,Customer_12872,39.88,8,2025-03-20 18:06:00
12873,Customer_12873,14.36,5,2025-03-20 13:43:00
12874,Customer_12874,42.58,7,2025-03-20 17:51:00
12875,Customer_12875,17.17,4,2025-03-20 18:30:00
12876,Customer_12876,6.68,6,2025-03-20 15:21:00
12877,Customer_12877,25.31,4,2025-03-20 20:36:00
12878,Customer_12878,6.68,4,2025-03-20 11:33:00
12879,Customer_12879,22.95,7,2025-03-20 11:02:00
12880,Customer_12880,15.49,2,2025-03-20 20:24:00
12881,Customer_12881,22.6,3,2025-03-20 15:20:00
12882,Customer_12882,20.7,1,2025-03-20 14:49:00
12883,Customer_12883,38.16,2,2025-03-20 14:56:00
12884,Customer_12884,18.65,3,2025-03-20 16:03:00
12885,Customer_12885,34.75,2,2025-03-20 14:59:00
12886,Customer_12886,12.18,7,2025-03-20 19:55:00
12887,Customer_12887,17.97,5,2025-03-20 18:20:00
12888,Customer_12888,18.32,2,2025-03-20 15:20:00
12889,Customer_12889,12.18,5,2025-03-20 14:11:00
12890,Customer_12890,20.52,8,2025-03-20 21:36:00
12891,Customer_12891,26.86,4,2025-03-20 17:05:00
12892,Customer_12892,5.16,5,2025-03-20 20:13:00
12893,Customer_12893,20.21,4,2025-03-20 15:35:00
12894,Customer_12894,15.55,1,2025-03-20 20:25:00
12895,Customer_12895,25.67,5,2025-03-20 12:59:00
12896,Customer_12896,7.43,5,2025-03-20 10:45:00
12897,Customer_12897,6.34,3,2025-03-20 18:50:00
12898,Customer_12898,41.08,6,2025-03-20 11:35:00
12899,Customer_12899,23.26,3,2025-03-20 12:34:00
12900,Customer_12900,34.14,4,2025-03-20 14:56:00
12901,Customer_12901,11.38,4,2025-03-20 20:19:00
12902,Customer_12902,23.36,4,2025-03-20 14:25:00
12903,Customer_12903,22.82,5,2025-03-20 12:05:00
12904,Customer_12904,14.49,8,2025-03-20 11:24:00
12905,Customer_12905,21.39,7,2025-03-20 19:20:00
12906,Customer_12906,31.57,3,2025-03-20 18:33:00
12907,Customer_12907,33.24,6,2025-03-20 14:13:00
12908,Customer_12908,14.76,6,2025-03-20 10:58:00
12909,Customer_12909,38.04,4,2025-03-20 10:32:00
12910,Customer_12910,31.46,1,2025-03-20 10:45:00
12911,Customer_12911,31.33,5,2025-03-21 19:58:00
12912,Customer_12912,14.22,1,2025-03-21 19:11:00
12913,Customer_12913,21.04,2,2025-03-21 16:15:00
12914,Customer_12914,23.12,6,2025-03-21 18:36:00
12915,Customer_12915,33.1,3,2025-03-21 13:22:00
12916,Customer_12916,14.36,7,2025-03-21 16:05:00
12917,Customer_12917,13.16,7,2025-03-21 13:34:00
12918,Customer_12918,19.41,2,2025-03-21 20:07:00
12919,Customer_12919,11.5,6,2025-03-21 18:12:00
12920,Customer_12920,7.43,8,2025-03-21 16:45:00
12921,Customer_12921,29.46,8,2025-03-21 19:32:00
12922,Customer_12922,29.91,2,2025-03-21 13:45:00
12923,Customer_12923,26.38,3,2025-03-21 14:12:00
12924,Customer_12924,20.79,8,2025-03-21 17:20:00
12925,Customer_12925,17.98,3,2025-03-21 17:42:00
12926,Customer_12926,13.72,5,2025-03-21 21:41:00
12927,Customer_12927,7.35,8,2025-03-21 16:36:00
12928,Customer_12928,26.9,6,2025-03-21 18:46:00
12929,Customer_12929,5.44,6,2025-03-21 13:31:00
12930,Customer_12930,12.16,5,2025-03-21 19:30:00
12931,Customer_12931,20.94,3,2025-03-21 19:08:00
12932,Customer_12932,26.1,6,2025-03-21 12:46:00
12933,Customer_12933,14.31,1,2025-03-21 12:05:00
12934,Customer_12934,12.35,4,2025-03-21 18:54:00
12935,Customer_12935,33.75,8,2025-03-21 16:50:00
12936,Customer_12936,10.61,7,2025-03-21 18:41:00
12937,Customer_12937,5.16,1,2025-03-21 12:42:00
12938,Customer_12938,12.36,5,2025-03-21 20:13:00
12939,Customer_12939,28.31,5,2025-03-21 15:42:00
12940,Customer_12940,25.4,7,2025-03-21 10:20:00
12941,Customer_12941,7.36,5,2025-03-21 18:49:00
12942,Customer_12942,23.37,2,2025-03-21 19:54:00
12943,Customer_12943,5.16,5,2025-03-21 21:49:00
12944,Customer_12944,13.97,7,2025-03-21 20:44:00
12945,Customer_12945,5.94,3,2025-03-21 11:05:00
12946,Customer_12946,18.89,4,2025-03-21 11:12:00
12947,Customer_12947,10.26,6,2025-03-21 11:24:00
12948,Customer_12948,24.42,2,2025-03-21 13:09:00
12949,Customer_12949,12.18,2,2025-03-21 19:02:00
12950,Customer_12950,7.63,6,2025-03-21 17:22:00
12951,Customer_12951,11.76,7,2025-03-21 20:06:00
12952,Customer_12952,26.36,3,2025-03-21 21:35:00
12953,Customer_12953,38.0,8,2025-03-21 20:11:00
12954,Customer_12954,7.36,1,2025-03-21 11:06:00
12955,Customer_12955,14.6,4,2025-03-21 10:06:00
12956,Customer_12956,7.36,7,2025-03-21 17:51:00
12957,Customer_12957,14.22,1,2025-03-21 17:13:00
12958,Customer_12958,5.94,8,2025-03-21 19:12:00
12959,Customer_12959,22.0,1,2025-03-21 14:10:00
12960,Customer_12960,25.6,1,2025-03-21 20:10:00
12961,Customer_12961,17.47,7,2025-03-21 20:17:00
12962,Customer_12962,24.95,6,2025-03-21 17:56:00
12963,Customer_12963,17.67,1,2025-03-21 16:35:00
12964,Customer_12964,17.28,7,2025-03-21 16:12:00
12965,Customer_12965,7.35,5,2025-03-21 12:40:00
12966,Customer_12966,14.2,2,2025-03-21 10:51:00
12967,Customer_12967,19.01,3,2025-03-21 14:13:00
12968,Customer_12968,12.13,7,2025-03-21 14:27:00
12969,Customer_12969,25.98,6,2025-03-21 17:09:00
12970,Customer_12970,23.01,2,2025-03-21 21:41:00
12971,Customer_12971,29.44,4,2025-03-21 11:21:00
12972,Customer_12972,33.4,8,2025-03-21 21:46:00
12973,Customer_12973,24.18,8,2025-03-21 12:34:00
12974,Customer_12974,16.2,6,2025-03-21 20:41:00
12975,Customer_12975,11.53,3,2025-03-21 11:03:00
12976,Customer_12976,29.11,5,2025-03-21 13:48:00
12977,Customer_12977,25.7,5,2025-03-21 10:48:00
12978,Customer_12978,31.2,7,2025-03-21 12:10:00
12979,Customer_12979,23.39,7,2025-03-21 17:17:00
12980,Customer_12980,14.22,3,2025-03-21 21:49:00
12981,Customer_12981,22.1,7,2025-03-21 16:38:00
12982,Customer_12982,34.59,5,2025-03-21 13:20:00
12983,Customer_12983,4.71,7,2025-03-21 16:42:00
12984,Customer_12984,5.17,2,2025-03-21 11:18:00
12985,Customer_12985,20.37,2,2025-03-21 12:43:00
12986,Customer_12986,5.67,3,2025-03-21 15:15:00
12987,Customer_12987,21.62,7,2025-03-21 21:05:00
12988,Customer_12988,23.14,5,2025-03-21 17:54:00
12989,Customer_12989,13.49,2,2025-03-21 15:33:00
12990,Customer_12990,12.04,4,2025-03-21 17:55:00
12991,Customer_12991,5.94,2,2025-03-21 17:51:00
12992,Customer_12992,26.17,4,2025-03-21 14:37:00
12993,Customer_12993,6.32,4,2025-03-21 11:03:00
12994,Customer_12994,37.68,7,2025-03-21 19:14:00
12995,Customer_12995,6.83,4,2025-03-21 20:33:00
12996,Customer_12996,20.23,8,2025-03-21 21:14:00
12997,Customer_12997,13.96,3,2025-03-21 20:55:00
12998,Customer_12998,10.62,5,2025-03-21 12:10:00
12999,Customer_12999,15.95,1,2025-03-21 17:31:00
13000,Customer_13000,11.38,8,2025-03-21 14:02:00
13001,Customer_13001,34.29,6,2025-03-21 16:57:00
13002,Customer_13002,31.91,3,2025-03-21 13:30:00
13003,Customer_13003,18.74,7,2025-03-21 12:41:00
13004,Customer_13004,26.15,6,2025-03-21 12:39:00
13005,Customer_13005,13.76,3,2025-03-21 13:33:00
13006,Customer_13006,5.23,5,2025-03-21 17:53:00
13007,Customer_13007,9.92,2,2025-03-21 20:25:00
13008,Customer_13008,20.04,2,2025-03-21 12:05:00
13009,Customer_13009,5.67,7,2025-03-21 16:47:00
13010,Customer_13010,17.61,2,2025-03-21 21:02:00
13011,Customer_13011,26.38,4,2025-03-21 10:29:00
13012,Customer_13012,25.53,5,2025-03-21 16:26:00
13013,Customer_13013,37.78,4,2025-03-21 10:10:00
13014,Customer_13014,33.63,3,2025-03-21 18:29:00
13015,Customer_13015,30.87,3,2025-03-21 11:24:00
13016,Customer_13016,7.43,4,2025-03-21 15:07:00
13017,Customer_13017,12.18,5,2025-03-21 16:27:00
13018,Customer_13018,32.87,7,2025-03-21 11:59:00
13019,Customer_13019,15.45,1,2025-03-21 14:07:00
13020,Customer_13020,18.61,7,2025-03-21 21:51:00
13021,Customer_13021,15.3,7,2025-03-21 12:01:00
13022,Customer_13022,33.62,3,2025-03-21 14:07:00
13023,Customer_13023,27.06,1,2025-03-21 16:40:00
13024,Customer_13024,20.44,2,2025-03-21 16:37:00
13025,Customer_13025,14.26,4,2025-03-21 16:54:00
13026,Customer_13026,32.24,2,2025-03-21 20:35:00
13027,Customer_13027,30.62,8,2025-03-21 15:43:00
13028,Customer_13028,13.32,1,2025-03-21 17:05:00
13029,Customer_13029,18.61,6,2025-03-21 15:33:00
13030,Customer_13030,23.98,5,2025-03-21 21:35:00
13031,Customer_13031,22.6,1,2025-03-21 13:36:00
13032,Customer_13032,5.63,5,2025-03-21 10:37:00
13033,Customer_13033,18.59,7,2025-03-21 15:40:00
13034,Customer_13034,20.2,4,2025-03-21 21:33:00
13035,Customer_13035,7.38,8,2025-03-21 10:03:00
13036,Customer_13036,6.68,7,2025-03-21 11:14:00
13037,Customer_13037,6.32,6,2025-03-21 15:05:00
13038,Customer_13038,18.72,2,2025-03-21 12:05:00
13039,Customer_13039,9.76,6,2025-03-21 20:20:00
13040,Customer_13040,21.02,1,2025-03-21 10:42:00
13041,Customer_13041,34.5,1,2025-03-21 14:41:00
13042,Customer_13042,12.36,7,2025-03-21 17:59:00
13043,Customer_13043,7.63,5,2025-03-21 10:02:00
13044,Customer_13044,12.14,5,2025-03-21 16:52:00
13045,Customer_13045,14.61,6,2025-03-21 15:47:00
13046,Customer_13046,6.68,4,2025-03-21 21:00:00
13047,Customer_13047,16.2,2,2025-03-21 21:19:00
13048,Customer_13048,9.96,2,2025-03-21 15:21:00
13049,Customer_13049,18.21,3,2025-03-21 15:45:00
13050,Customer_13050,23.42,2,2025-03-21 21:32:00
13051,Customer_13051,7.35,1,2025-03-21 10:01:00
13052,Customer_13052,19.49,6,2025-03-21 15:36:00
13053,Customer_13053,12.86,2,2025-03-21 12:13:00
13054,Customer_13054,29.74,3,2025-03-21 21:23:00
13055,Customer_13055,20.18,4,2025-03-21 14:29:00
13056,Customer_13056,20.08,5,2025-03-21 13:22:00
13057,Customer_13057,17.52,1,2025-03-21 11:15:00
13058,Customer_13058,23.79,3,2025-03-21 19:32:00
13059,Customer_13059,21.19,3,2025-03-21 16:34:00
13060,Customer_13060,30.75,6,2025-03-21 18:34:00
13061,Customer_13061,12.18,6,2025-03-21 14:42:00
13062,Customer_13062,19.49,3,2025-03-21 18:55:00
13063,Customer_13063,5.38,6,2025-03-21 12:29:00
13064,Customer_13064,14.22,8,2025-03-21 10:04:00
13065,Customer_13065,26.26,8,2025-03-21 19:21:00
13066,Customer_13066,14.36,4,2025-03-22 17:58:00
13067,Customer_13067,15.36,3,2025-03-22 18:34:00
13068,Customer_13068,24.12,4,2025-03-22 14:29:00
13069,Customer_13069,5.56,4,2025-03-22 20:29:00
13070,Customer_13070,14.36,4,2025-03-22 18:46:00
13071,Customer_13071,36.42,7,2025-03-22 11:13:00
13072,Customer_13072,16.54,6,2025-03-22 10:12:00
13073,Customer_13073,9.92,2,2025-03-22 11:56:00
13074,Customer_13074,12.07,6,2025-03-22 17:14:00
13075,Customer_13075,26.34,6,2025-03-22 10:40:00
13076,Customer_13076,27.62,6,2025-03-22 18:25:00
13077,Customer_13077,30.1,4,2025-03-22 16:49:00
13078,Customer_13078,25.38,4,2025-03-22 16:50:00
13079,Customer_13079,22.48,1,2025-03-22 12:43:00
13080,Customer_13080,5.21,6,2025-03-22 18:20:00
13081,Customer_13081,12.14,7,2025-03-22 18:39:00
13082,Customer_13082,11.85,8,2025-03-22 11:54:00
13083,Customer_13083,13.96,1,2025-03-22 13:00:00
13084,Customer_13084,17.43,8,2025-03-22 16:49:00
13085,Customer_13085,7.43,4,2025-03-22 11:12:00
13086,Customer_13086,12.46,1,2025-03-22 10:47:00
13087,Customer_13087,26.24,5,2025-03-22 21:33:00
13088,Customer_13088,9.92,7,2025-03-22 10:55:00
13089,Customer_13089,33.91,7,2025-03-22 17:40:00
13090,Customer_13090,7.38,3,2025-03-22 16:27:00
13091,Customer_13091,18.31,2,2025-03-22 11:30:00
13092,Customer_13092,20.59,2,2025-03-22 18:38:00
13093,Customer_13093,6.97,5,2025-03-22 13:36:00
13094,Customer_13094,15.38,1,2025-03-22 19:46:00
13095,Customer_13095,13.16,7,2025-03-22 11:42:00
13096,Customer_13096,25.08,6,2025-03-22 12:43:00
13097,Customer_13097,19.37,3,2025-03-22 21:55:00
13098,Customer_13098,31.71,4,2025-03-22 12:13:00
13099,Customer_13099,12.36,6,2025-03-22 18:19:00
13100,Customer_13100,29.01,5,2025-03-22 15:26:00
13101,Customer_13101,24.42,2,2025-03-22 15:09:00
13102,Customer_13102,28.14,6,2025-03-22 18:16:00
13103,Customer_13103,7.36,8,2025-03-22 21:30:00
13104,Customer_13104,6.88,3,2025-03-22 16:01:00
13105,Customer_13105,25.9,5,2025-03-22 13:56:00
13106,Customer_13106,13.16,1,2025-03-22 17:21:00
13107,Customer_13107,6.85,8,2025-03-22 18:04:00
13108,Customer_13108,10.62,8,2025-03-22 11:58:00
13109,Customer_13109,24.6,3,2025-03-22 19:59:00
13110,Customer_13110,32.31,3,2025-03-22 18:59:00
13111,Customer_13111,26.31,8,2025-03-22 12:08:00
13112,Customer_13112,5.56,7,2025-03-22 13:47:00
13113,Customer_13113,25.64,2,2025-03-22 13:35:00
13114,Customer_13114,12.65,5,2025-03-22 15:33:00
13115,Customer_13115,20.53,3,2025-03-22 20:56:00
13116,Customer_13116,5.38,4,2025-03-22 16:19:00
13117,Customer_13117,5.16,1,2025-03-22 17:38:00
13118,Customer_13118,6.97,8,2025-03-22 16:23:00
13119,Customer_13119,28.28,3,2025-03-22 13:39:00
13120,Customer_13120,23.56,2,2025-03-22 16:42:00
13121,Customer_13121,5.16,6,2025-03-22 16:01:00
13122,Customer_13122,9.96,6,2025-03-22 17:04:00
13123,Customer_13123,6.34,3,2025-03-22 12:02:00
13124,Customer_13124,40.4,1,2025-03-22 13:05:00
13125,Customer_13125,20.22,5,2025-03-22 18:38:00
13126,Customer_13126,6.86,2,2025-03-22 13:18:00
13127,Customer_13127,7.35,1,2025-03-22 14:57:00
13128,Customer_13128,18.15,4,2025-03-22 10:43:00
13129,Customer_13129,29.73,6,2025-03-22 17:24:00
13130,Customer_13130,10.62,5,2025-03-22 20:30:00
13131,Customer_13131,30.87,4,2025-03-22 10:52:00
13132,Customer_13132,14.56,7,2025-03-22 12:07:00
13133,Customer_13133,17.72,7,2025-03-22 13:40:00
13134,Customer_13134,23.02,1,2025-03-22 14:03:00
13135,Customer_13135,25.51,6,2025-03-22 17:18:00
13136,Customer_13136,17.62,7,2025-03-22 18:17:00
13137,Customer_13137,28.69,5,2025-03-22 14:51:00
13138,Customer_13138,26.0,7,2025-03-22 12:43:00
13139,Customer_13139,19.35,3,2025-03-22 17:43:00
13140,Customer_13140,10.9,1,2025-03-22 20:56:00
13141,Customer_13141,5.23,1,2025-03-22 15:45:00
13142,Customer_13142,11.34,4,2025-03-22 12:51:00
13143,Customer_13143,35.92,3,2025-03-22 17:57:00
13144,Customer_13144,5.16,5,2025-03-22 11:10:00
13145,Customer_13145,15.78,3,2025-03-22 21:24:00
13146,Customer_13146,23.7,3,2025-03-22 18:26:00
